"Latitude","Longitude","Species","DBH"
47.5748353326,-122.013869364,"Hemlock, Mountain (Tsuga mertensiana)",3
47.5725397688,-122.030916949,"Maple, Japanese (Acer palmatum)",3
47.5758612169,-122.009085276,"Planetree, London (Platanus hybrida)",11
47.5758920025,-122.008923417,"Planetree, London (Platanus hybrida)",15
47.5759131675,-122.008755853,"Planetree, London (Platanus hybrida)",17
47.5728518855,-122.058433731,"Fir, Douglas (Pseudotsuga menziesii)",2
47.5721773326,-122.021796403,"Pear, Callery (Pyrus calleryana)",8
47.5721986595,-122.021898763,"Pear, Callery (Pyrus calleryana)",6
47.5723541896,-122.015032008,"Cedar, Japanese Red (Cryptomeria japonica)",13
47.5722680803,-122.015139676,"Cherry, Kwanzan (Prunus shrubs)",4
47.5722584592,-122.015181746,"Cherry, Kwanzan (Prunus shrubs)",4
47.5726447471,-122.014586359,"Cedar, Japanese Red (Cryptomeria japonica)",12
47.5725692215,-122.01470615,"Dogwood (Cornus species)",4
47.5727197915,-122.014470847,"Dogwood (Cornus species)",8
47.5728323579,-122.014241249,"Maple, Red (Acer rubrum)",1
47.5728376495,-122.014234119,"Maple, Red (Acer rubrum)",1
47.5728270663,-122.014256223,"Maple, Red (Acer rubrum)",13
47.572797241,-122.014351057,"Maple, Red (Acer rubrum)",6
47.5729001862,-122.014217006,"Cedar, Western Red (Thuja plicata)",40
47.5728530431,-122.014276188,"Dogwood (Cornus species)",4
47.5728453463,-122.014223423,"Maple, Red (Acer rubrum)",13
47.5728487137,-122.014245528,"Maple, Red (Acer rubrum)",13
47.5855809769,-122.057843649,"Fir, Douglas (Pseudotsuga menziesii)",36
47.5824892441,-122.065799546,"Chestnut, American (Castanea dentata)",13
47.5847664742,-122.058871733,"Plum (Prunus species)",8
47.5847685583,-122.058966488,"Plum (Prunus species)",8
47.5847650848,-122.059067422,"Plum (Prunus species)",8
47.5847588325,-122.059172476,"Plum (Prunus species)",6
47.5847657795,-122.059267231,"Plum (Prunus species)",8
47.5847574432,-122.059377435,"Plum (Prunus species)",8
47.5847574432,-122.059485579,"Plum (Prunus species)",10
47.5847630007,-122.059582393,"Plum (Prunus species)",10
47.5847671689,-122.059678178,"Plum (Prunus species)",9
47.5855088277,-122.057655065,"Fir, Douglas (Pseudotsuga menziesii)",20
47.5856752313,-122.058059357,"Fir, Douglas (Pseudotsuga menziesii)",30
47.5856896593,-122.057928872,"Fir, Douglas (Pseudotsuga menziesii)",20
47.5738887554,-122.034905767,"Cedar, Western Red (Thuja plicata)",27
47.5738310303,-122.034907906,"Cedar, Western Red (Thuja plicata)",33
47.5738425753,-122.034949975,"Cedar, Western Red (Thuja plicata)",25
47.5738887554,-122.035016288,"Fir, Douglas (Pseudotsuga menziesii)",22
47.573838727,-122.035099,"Maple, Bigleaf (Acer macrophyllum)",36
47.5738825019,-122.035164599,"Fir, Douglas (Pseudotsuga menziesii)",27
47.5738863502,-122.035379224,"Fir, Douglas (Pseudotsuga menziesii)",37
47.5716388173,-122.029006713,"Birch, Paper (Betula papyrifera)",1
47.5715531879,-122.028938261,"Birch, Paper (Betula papyrifera)",1
47.5715190324,-122.028722211,"Birch, Paper (Betula papyrifera)",1
47.5720974338,-122.034682094,"Fir, Douglas (Pseudotsuga menziesii)",18
47.5720974338,-122.034636459,"Cedar, Western Red (Thuja plicata)",8
47.5716001402,-122.031567134,"Maple, Japanese (Acer palmatum)",4
47.5714588993,-122.028941114,"Birch, Paper (Betula papyrifera)",1
47.5714665963,-122.029025252,"Birch, Paper (Betula papyrifera)",1
47.5714117549,-122.028665881,"Birch, Paper (Betula papyrifera)",1
47.5705764292,-122.031215991,"Maple, Japanese (Acer palmatum)",4
47.5698596054,-121.997267677,"Maple, Red (Acer rubrum)",11
47.5698783675,-121.997155413,"Maple, Red (Acer rubrum)",13
47.5698936552,-121.997038,"Maple, Red (Acer rubrum)",13
47.5699089428,-121.996929856,"Maple, Red (Acer rubrum)",13
47.5699165866,-121.996810383,"Maple, Red (Acer rubrum)",15
47.5699277049,-121.996717688,"Maple, Red (Acer rubrum)",13
47.5699645342,-121.996218165,"Maple, Red (Acer rubrum)",8
47.5699478568,-121.99631704,"Maple, Red (Acer rubrum)",8
47.5699422976,-121.996403555,"Maple, Red (Acer rubrum)",11
47.5699937196,-121.996104872,"Maple, Red (Acer rubrum)",10
47.5700048378,-121.996027626,"Maple, Red (Acer rubrum)",8
47.5699367385,-121.996610574,"Maple, Red (Acer rubrum)",13
47.5699409078,-121.99649934,"Maple, Red (Acer rubrum)",13
47.5700187357,-121.995863865,"Maple, Red (Acer rubrum)",6
47.5700110919,-121.99595656,"Maple, Red (Acer rubrum)",6
47.5702776643,-122.022483435,"Maple, Vine (Acer circinatum)",1
47.5687428265,-122.022347288,"Pine (Pinus species)",13
47.5680108829,-122.012693865,"Tulip Tree (Liriodendron tulipifera)",1
47.5688856237,-122.00404844,"Maple, Red (Acer rubrum)",19
47.5688976509,-122.003873033,"False Cypress, Hinoki (Chamaecyparis obtusa)",3
47.5688923589,-122.003913676,"Maple, Red (Acer rubrum)",18
47.5688962076,-122.003989258,"False Cypress, Hinoki (Chamaecyparis obtusa)",2
47.568903424,-122.003741834,"False Cypress, Hinoki (Chamaecyparis obtusa)",2
47.568898132,-122.003815277,"Maple, Red (Acer rubrum)",18
47.5689063105,-122.003510097,"False Cypress, Hinoki (Chamaecyparis obtusa)",3
47.5689053483,-122.003552879,"Maple, Red (Acer rubrum)",8
47.5689067916,-122.0036142,"False Cypress, Hinoki (Chamaecyparis obtusa)",1
47.5689010185,-122.003682652,"Maple, Red (Acer rubrum)",15
47.5689111214,-122.003425245,"False Cypress, Hinoki (Chamaecyparis obtusa)",4
47.568903424,-122.003468028,"Maple, Red (Acer rubrum)",12
47.5677915461,-122.023233633,"Maple, Red (Acer rubrum)",10
47.5677063916,-122.023240051,"Maple, Red (Acer rubrum)",8
47.5675589572,-122.022801804,"Fir, Douglas (Pseudotsuga menziesii)",15
47.5675291289,-122.022960098,"Fir, Douglas (Pseudotsuga menziesii)",15
47.5675536651,-122.022968655,"Fir, Douglas (Pseudotsuga menziesii)",13
47.5675599194,-122.023022132,"Fir, Douglas (Pseudotsuga menziesii)",17
47.5675469297,-122.02304495,"Fir, Douglas (Pseudotsuga menziesii)",14
47.5675608816,-122.022569354,"Maple, Red (Acer rubrum)",5
47.5675666548,-122.022602866,"Cedar, Alaska (Chamaecyparis nootkatensis)",1
47.5675546273,-122.022619979,"Maple, Red (Acer rubrum)",5
47.5675536651,-122.022687005,"Maple, Red (Acer rubrum)",5
47.5675469297,-122.022721944,"Maple, Red (Acer rubrum)",6
47.5675608816,-122.022736204,"Maple, Red (Acer rubrum)",1
47.5675642493,-122.022423894,"Maple, Red (Acer rubrum)",7
47.567577239,-122.022507319,"Maple, Red (Acer rubrum)",5
47.5675767579,-122.022146522,"Fir, Douglas (Pseudotsuga menziesii)",2
47.5675680981,-122.022264174,"Maple, Red (Acer rubrum)",7
47.5675700225,-122.021891255,"Maple, Red (Acer rubrum)",18
47.5675666548,-122.021954002,"Maple, Red (Acer rubrum)",6
47.567562806,-122.021993932,"Spruce (Picea species)",1
47.5675791634,-122.021611744,"Maple, Red (Acer rubrum)",6
47.5675806067,-122.021666648,"Maple, Red (Acer rubrum)",8
47.5675849366,-122.021775743,"Maple, Red (Acer rubrum)",7
47.5675902287,-122.02132439,"Maple, Red (Acer rubrum)",4
47.5675830122,-122.021390703,"Maple, Red (Acer rubrum)",6
47.5675806067,-122.021561832,"Maple, Red (Acer rubrum)",6
47.5676118782,-122.021105488,"Maple, Red (Acer rubrum)",5
47.5675940775,-122.02122813,"Cedar, Japanese Red (Cryptomeria japonica)",3
47.5675883043,-122.021285886,"Maple, Red (Acer rubrum)",3
47.5676176515,-122.020855212,"Dogwood (Cornus species)",1
47.5675960019,-122.021010654,"Maple, Red (Acer rubrum)",4
47.567798749,-122.020221796,"Cedar (Chamaecyparis species)",2
47.567769679,-122.019814177,"Pine (Pinus species)",7
47.5677576515,-122.019861951,"Pine (Pinus species)",7
47.5677470673,-122.019941811,"Fir, Douglas (Pseudotsuga menziesii)",16
47.5677422563,-122.020009549,"Fir, Douglas (Pseudotsuga menziesii)",14
47.567818751,-122.019545362,"Spruce (Picea species)",2
47.5678062425,-122.019577449,"Maple, Red (Acer rubrum)",5
47.5677956583,-122.019650179,"Maple, Red (Acer rubrum)",6
47.5678442492,-122.019325747,"Maple, Red (Acer rubrum)",5
47.5678327029,-122.019375659,"Maple, Red (Acer rubrum)",5
47.5678216376,-122.019496162,"Maple, Red (Acer rubrum)",5
47.56789717,-122.019037679,"Maple, Red (Acer rubrum)",7
47.5678875481,-122.019096148,"Maple, Red (Acer rubrum)",7
47.5678711907,-122.019144635,"Maple, Red (Acer rubrum)",7
47.5678697474,-122.019190269,"Pine (Pinus species)",7
47.5678610877,-122.019255156,"Pine (Pinus species)",8
47.5679549017,-122.018780273,"Maple, Red (Acer rubrum)",4
47.5679260359,-122.018956393,"Plum (Prunus species)",9
47.567901981,-122.019003454,"Maple, Red (Acer rubrum)",8
47.5680366882,-122.018574205,"Maple, Red (Acer rubrum)",7
47.5680155199,-122.018684013,"Pine (Pinus species)",6
47.5679885785,-122.018702552,"Maple, Red (Acer rubrum)",5
47.5679847297,-122.018742482,"Maple, Red (Acer rubrum)",3
47.5685604382,-122.017343675,"Fir, Noble (Abies procera)",3
47.5685296483,-122.017409987,"Maple, Red (Acer rubrum)",8
47.5686643538,-122.01716399,"Maple, Red (Acer rubrum)",7
47.5686999545,-122.017149729,"Spruce, Blue (Picea pungens)",2
47.5686638727,-122.017191085,"Spruce, Blue (Picea pungens)",1
47.5686321207,-122.017220319,"Maple, Red (Acer rubrum)",8
47.5687745235,-122.016999991,"Maple, Red (Acer rubrum)",9
47.5687100574,-122.017093399,"Maple, Red (Acer rubrum)",7
47.5688000212,-122.016958635,"Maple, Red (Acer rubrum)",6
47.5688692981,-122.01690587,"Pine (Pinus species)",9
47.5688644872,-122.016871644,"Maple, Red (Acer rubrum)",13
47.5688370651,-122.016908009,"Maple, Red (Acer rubrum)",9
47.5689053797,-122.016808897,"Maple, Red (Acer rubrum)",13
47.5690501872,-122.016612812,"Maple, Red (Acer rubrum)",10
47.5689659968,-122.016726898,"Maple, Red (Acer rubrum)",13
47.569132453,-122.016519404,"Maple, Red (Acer rubrum)",9
47.5691156149,-122.016552203,"Maple, Red (Acer rubrum)",7
47.5690833822,-122.016586429,"Maple, Red (Acer rubrum)",10
47.5693677037,-122.016343283,"Pine (Pinus species)",8
47.5693306602,-122.016376796,"Fir, Douglas (Pseudotsuga menziesii)",2
47.5692936167,-122.016392483,"Maple, Red (Acer rubrum)",4
47.5692652327,-122.016416013,"Maple, Red (Acer rubrum)",10
47.5692310756,-122.016455943,"Pine (Pinus species)",8
47.5691911455,-122.016500865,"Maple, Red (Acer rubrum)",7
47.5692958652,-122.012680802,"Plum (Prunus species)",9
47.5692180363,-122.012689042,"Hemlock, Mountain (Tsuga mertensiana)",5
47.5693008879,-122.022634642,"Pine (Pinus species)",8
47.5710162338,-122.002137616,"Maple, Red (Acer rubrum)",6
47.5709253116,-122.002062034,"Maple, Red (Acer rubrum)",15
47.5665792305,-122.018620487,"Pine (Pinus species)",11
47.5674061984,-122.020051078,"Maple, Red (Acer rubrum)",6
47.5673387906,-122.02000164,"Maple, Red (Acer rubrum)",7
47.5674959329,-122.01988762,"Fir, Douglas (Pseudotsuga menziesii)",13
47.5675324966,-122.01981489,"Fir, Douglas (Pseudotsuga menziesii)",18
47.5675551084,-122.019593849,"Maple, Red (Acer rubrum)",5
47.5675430808,-122.019664439,"Maple, Red (Acer rubrum)",5
47.5675685792,-122.019523258,"Maple, Red (Acer rubrum)",5
47.5676008129,-122.019388494,"Maple, Red (Acer rubrum)",3
47.5676003318,-122.019347851,"Spruce (Picea species)",2
47.5676080294,-122.019316477,"Plum (Prunus species)",2
47.5676243868,-122.019258008,"Maple, Red (Acer rubrum)",2
47.5676335277,-122.019196687,"Fir, Douglas (Pseudotsuga menziesii)",30
47.5676532528,-122.019012723,"Plum (Prunus species)",4
47.5676460363,-122.01906834,"Plum (Prunus species)",1
47.5676614315,-122.019020567,"Plum (Prunus species)",6
47.5676984762,-122.018913611,"Cedar, Japanese Red (Cryptomeria japonica)",2
47.5677066549,-122.018851577,"Pine (Pinus species)",6
47.5676657615,-122.018982776,"Maple, Red (Acer rubrum)",3
47.5676763457,-122.01893215,"Fir, Douglas (Pseudotsuga menziesii)",13
47.5677273422,-122.018752464,"Pine (Pinus species)",7
47.5677080982,-122.018807368,"Maple, Red (Acer rubrum)",5
47.5677403319,-122.018705404,"Maple, Red (Acer rubrum)",2
47.5677042494,-122.018825907,"Maple, Red (Acer rubrum)",5
47.5677691978,-122.018584188,"Maple, Red (Acer rubrum)",3
47.5677812253,-122.018507893,"Maple, Red (Acer rubrum)",5
47.5677590947,-122.018625544,"Fir, Douglas (Pseudotsuga menziesii)",1
47.5677518783,-122.018670465,"Pine (Pinus species)",5
47.5678543523,-122.018363146,"Maple, Red (Acer rubrum)",5
47.5678760017,-122.018279721,"Maple, Red (Acer rubrum)",3
47.567892359,-122.018235512,"Cedar, Japanese Red (Cryptomeria japonica)",2
47.5679077541,-122.018179895,"Maple, Red (Acer rubrum)",2
47.5679308468,-122.018117861,"Pine (Pinus species)",3
47.5679481663,-122.018057253,"Cedar, Alaska (Chamaecyparis nootkatensis)",1
47.5679746266,-122.018005914,"Maple, Red (Acer rubrum)",4
47.5685652491,-122.016822445,"Maple, Red (Acer rubrum)",5
47.5686075851,-122.016764689,"Maple, Red (Acer rubrum)",5
47.5686956248,-122.016620655,"Maple, Red (Acer rubrum)",5
47.5687403661,-122.016555056,"Pine (Pinus species)",6
47.5688192649,-122.016463787,"Pine (Pinus species)",16
47.5688418761,-122.01643883,"Pine (Pinus species)",4
47.568890466,-122.016371092,"Maple, Red (Acer rubrum)",5
47.5667561718,-122.020619764,"Hemlock, Mountain (Tsuga mertensiana)",4
47.565287296,-122.019034201,"Pine (Pinus species)",12
47.567522896,-122.024435645,"Maple, Red (Acer rubrum)",14
47.5675388792,-122.024563358,"Maple, Red (Acer rubrum)",16
47.5674516715,-122.024720587,"Fir, Douglas (Pseudotsuga menziesii)",35
47.5674285787,-122.024631458,"Fir, Douglas (Pseudotsuga menziesii)",24
47.5674107779,-122.02459438,"Fir, Douglas (Pseudotsuga menziesii)",22
47.5673920149,-122.024505963,"Fir, Douglas (Pseudotsuga menziesii)",35
47.5673621865,-122.024406138,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",13
47.5673631487,-122.024169409,"Maple, Red (Acer rubrum)",24
47.5673477534,-122.024021811,"Maple, Red (Acer rubrum)",17
47.5662408081,-122.025023364,"Maple, Red (Acer rubrum)",14
47.566234714,-122.024892403,"Maple, Red (Acer rubrum)",14
47.5662235414,-122.024771979,"Maple, Red (Acer rubrum)",17
47.566218463,-122.024677145,"Maple, Red (Acer rubrum)",19
47.5662144003,-122.024562742,"Maple, Red (Acer rubrum)",17
47.5662062748,-122.024463392,"Maple, Red (Acer rubrum)",15
47.5662103376,-122.024350495,"Maple, Red (Acer rubrum)",17
47.5662113532,-122.024246629,"Maple, Red (Acer rubrum)",15
47.566196118,-122.024154806,"Maple, Red (Acer rubrum)",19
47.5670237756,-122.010189656,"Fir, Douglas (Pseudotsuga menziesii)",4
47.5675371129,-122.010146161,"Pear, Callery (Pyrus calleryana)",6
47.5672883831,-122.010217465,"Cedar, Western Red (Thuja plicata)",8
47.5674687965,-122.010215326,"Pear, Callery (Pyrus calleryana)",4
47.5675125768,-122.010196074,"Pear, Callery (Pyrus calleryana)",4
47.5631462909,-122.009854396,"Plum (Prunus species)",6
47.5631143217,-122.009845127,"Plum (Prunus species)",4
47.5639158534,-122.024848105,"Maple, Red (Acer rubrum)",2
47.5638287681,-122.024840262,"Plum (Prunus species)",2
47.5635001518,-122.024858088,"Plum (Prunus species)",1
47.5634491512,-122.02486807,"Maple, Red (Acer rubrum)",3
47.5633894899,-122.024881618,"Maple, Red (Acer rubrum)",2
47.5633192436,-122.02489374,"Maple, Red (Acer rubrum)",2
47.5631763449,-122.024919409,"Maple, Red (Acer rubrum)",2
47.5630767486,-122.024937235,"Maple, Red (Acer rubrum)",2
47.5629550195,-122.024960765,"Maple, Red (Acer rubrum)",2
47.5628472433,-122.024982156,"Maple, Red (Acer rubrum)",2
47.5640034199,-122.024866644,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",8
47.5636923578,-122.026082646,"Sweetgum, Common (Liquidambar styraciflua)",2
47.5636981315,-122.025892265,"Sweetgum, Common (Liquidambar styraciflua)",3
47.563692839,-122.025409539,"Apple (Malus species)",3
47.5635999795,-122.025226288,"Apple (Malus species)",2
47.5636918767,-122.025180654,"Apple (Malus species)",2
47.5635975739,-122.02502022,"Apple (Malus species)",2
47.5649127028,-122.016033943,"Hemlock, Mountain (Tsuga mertensiana)",10
47.5635927408,-122.011323644,"Plum (Prunus species)",8
47.5638199744,-122.008899845,"Plum (Prunus species)",6
47.5720333237,-122.015029869,"Planetree, London (Platanus hybrida)",20
47.5721136607,-122.014897957,"Planetree, London (Platanus hybrida)",20
47.5722445086,-122.014694741,"Planetree, London (Platanus hybrida)",25
47.5629500772,-122.014815334,"Plum (Prunus species)",2
47.5611550622,-122.009495833,"Cedar, Incense (Calocedrus decurrens)",1
47.5620817374,-122.025110503,"Oak (Quercus species)",4
47.5619922432,-122.025129042,"Oak (Quercus species)",4
47.5618931258,-122.02514259,"Oak (Quercus species)",1
47.5616775689,-122.025181094,"Oak (Quercus species)",4
47.5623422718,-122.025182793,"Apple (Malus species)",1
47.5623817259,-122.02543093,"Sweetgum, Common (Liquidambar styraciflua)",3
47.5623061856,-122.025563555,"Sweetgum, Common (Liquidambar styraciflua)",3
47.5622782789,-122.025363191,"Sweetgum, Common (Liquidambar styraciflua)",3
47.5622652879,-122.025242688,"Sweetgum, Common (Liquidambar styraciflua)",3
47.5622792412,-122.027223506,"Sweetgum, Common (Liquidambar styraciflua)",6
47.5623682538,-122.027125107,"Sweetgum, Common (Liquidambar styraciflua)",4
47.5623990473,-122.026861996,"Sweetgum, Common (Liquidambar styraciflua)",5
47.5624909465,-122.026788553,"Maple, Red (Acer rubrum)",6
47.5624904653,-122.026989629,"Maple, Red (Acer rubrum)",6
47.5623995284,-122.026649511,"Sweetgum, Common (Liquidambar styraciflua)",3
47.5624856539,-122.026591755,"Sweetgum, Common (Liquidambar styraciflua)",4
47.5623961604,-122.026454851,"Sweetgum, Common (Liquidambar styraciflua)",4
47.5623653669,-122.026319374,"Sweetgum, Common (Liquidambar styraciflua)",3
47.5622349754,-122.026310105,"Plum (Prunus species)",2
47.5621705013,-122.026319374,"Plum (Prunus species)",2
47.5625174096,-122.026300122,"Sweetgum, Common (Liquidambar styraciflua)",3
47.5624895031,-122.026380696,"Sweetgum, Common (Liquidambar styraciflua)",2
47.5626939903,-122.026281583,"Sweetgum, Common (Liquidambar styraciflua)",2
47.5626627158,-122.026281583,"Plum (Prunus species)",1
47.5626256676,-122.026282296,"Plum (Prunus species)",1
47.562659829,-122.026142541,"Plum (Prunus species)",2
47.562627111,-122.026140402,"Plum (Prunus species)",1
47.5621810866,-122.026157515,"Plum (Prunus species)",3
47.5622089934,-122.026173915,"Plum (Prunus species)",2
47.5623321676,-122.026145393,"Plum (Prunus species)",2
47.5623677726,-122.026029168,"Sweetgum, Common (Liquidambar styraciflua)",3
47.5623408283,-122.025821674,"Sweetgum, Common (Liquidambar styraciflua)",3
47.5627072302,-122.025000695,"Maple, Red (Acer rubrum)",1
47.562538829,-122.025025652,"Maple, Red (Acer rubrum)",1
47.5624541471,-122.025041338,"Maple, Red (Acer rubrum)",1
47.5612322442,-122.018658711,"Pine (Pinus species)",14
47.5611687311,-122.018672972,"Pine (Pinus species)",12
47.5611980819,-122.018640172,"Pine (Pinus species)",14
47.5634179602,-122.014069973,"Maple, Paperbark (Acer griseum)",4
47.5629805764,-122.012371835,"Maple, Red (Acer rubrum)",13
47.5630743992,-122.012425312,"Maple, Red (Acer rubrum)",7
47.5630383135,-122.012388947,"Maple, Red (Acer rubrum)",10
47.5631345419,-122.012465242,"Maple, Red (Acer rubrum)",14
47.5611608361,-122.009475155,"Cedar, Incense (Calocedrus decurrens)",1
47.5611565057,-122.009454477,"Cedar, Incense (Calocedrus decurrens)",1
47.5600767723,-122.011482356,"Katsura Tree (Cercidiphyllum japonicum)",1
47.5601210399,-122.011413904,"Katsura Tree (Cercidiphyllum japonicum)",1
47.5601542406,-122.011348305,"Maple, Red (Acer rubrum)",1
47.5603005156,-122.011390374,"Maple, Red (Acer rubrum)",1
47.5601893659,-122.011266305,"Maple, Red (Acer rubrum)",1
