"Site ID","Latitude","Longitude","Species","DBH"
3647,47.5879836564,-122.039930298,"Fir, Douglas (Pseudotsuga menziesii)",30
3648,47.58798558,-122.039991619,"Fir, Douglas (Pseudotsuga menziesii)",22
3649,47.5880139539,-122.04002941,"Fir, Douglas (Pseudotsuga menziesii)",36
3650,47.5875305695,-122.03904344,"Fir, Douglas (Pseudotsuga menziesii)",43
3651,47.5874651647,-122.03937429,"Fir, Douglas (Pseudotsuga menziesii)",20
3652,47.58723769,-122.039282308,"Fir, Douglas (Pseudotsuga menziesii)",26
3653,47.5872995593,-122.039827168,"Fir, Douglas (Pseudotsuga menziesii)",18
3654,47.5874699739,-122.039604601,"Fir, Douglas (Pseudotsuga menziesii)",24
3655,47.5874339051,-122.039429907,"Fir, Douglas (Pseudotsuga menziesii)",30
3656,47.5872783988,-122.039772264,"Fir, Douglas (Pseudotsuga menziesii)",24
3657,47.5874101706,-122.039974054,"Fir, Douglas (Pseudotsuga menziesii)",28
3659,47.5872187647,-122.040283512,"Fir, Douglas (Pseudotsuga menziesii)",33
3660,47.5874247676,-122.039361455,"Fir, Douglas (Pseudotsuga menziesii)",33
3661,47.5872365588,-122.039793655,"Fir, Douglas (Pseudotsuga menziesii)",30
3662,47.5874055309,-122.039317247,"Fir, Douglas (Pseudotsuga menziesii)",28
3663,47.5873591932,-122.040038227,"Fir, Douglas (Pseudotsuga menziesii)",40
3664,47.5874834396,-122.039104049,"Fir, Douglas (Pseudotsuga menziesii)",12
3665,47.5872809728,-122.039233108,"Fir, Douglas (Pseudotsuga menziesii)",39
3666,47.5871615352,-122.040262834,"Fir, Douglas (Pseudotsuga menziesii)",36
3667,47.5873692925,-122.039838577,"Fir, Douglas (Pseudotsuga menziesii)",30
3668,47.5874199584,-122.039624566,"Fir, Douglas (Pseudotsuga menziesii)",27
3669,47.5871725964,-122.040441806,"Fir, Douglas (Pseudotsuga menziesii)",29
3670,47.587156726,-122.039858542,"Fir, Douglas (Pseudotsuga menziesii)",30
3671,47.5875165998,-122.039201284,"Fir, Douglas (Pseudotsuga menziesii)",10
3672,47.5871374892,-122.040519527,"Fir, Douglas (Pseudotsuga menziesii)",34
3673,47.5873669807,-122.03967791,"Fir, Douglas (Pseudotsuga menziesii)",36
3674,47.5873500558,-122.039874942,"Fir, Douglas (Pseudotsuga menziesii)",20
3675,47.5872846507,-122.040086714,"Fir, Douglas (Pseudotsuga menziesii)",40
3676,47.5874218821,-122.039498358,"Fir, Douglas (Pseudotsuga menziesii)",28
3677,47.5874565082,-122.03914184,"Fir, Douglas (Pseudotsuga menziesii)",32
3678,47.5873492634,-122.039372151,"Fir, Douglas (Pseudotsuga menziesii)",30
3679,47.5870802595,-122.040261408,"Fir, Douglas (Pseudotsuga menziesii)",36
3680,47.5870980536,-122.039800073,"Fir, Douglas (Pseudotsuga menziesii)",30
3681,47.5874844014,-122.039533297,"Fir, Douglas (Pseudotsuga menziesii)",25
3682,47.5873279335,-122.040124505,"Fir, Douglas (Pseudotsuga menziesii)",36
3683,47.5875790121,-122.039340722,"Fir, Douglas (Pseudotsuga menziesii)",23
3684,47.5873463779,-122.039312968,"Cedar, Western Red (Thuja plicata)",26
3685,47.5872498502,-122.039444667,"Fir, Douglas (Pseudotsuga menziesii)",27
3686,47.5874005523,-122.039827168,"Fir, Douglas (Pseudotsuga menziesii)",26
3687,47.5870812214,-122.040421841,"Fir, Douglas (Pseudotsuga menziesii)",37
3688,47.5874204393,-122.039119022,"Fir, Douglas (Pseudotsuga menziesii)",43
3689,47.5871087801,-122.040544963,"Fir, Douglas (Pseudotsuga menziesii)",36
3690,47.5875055618,-122.03947768,"Fir, Douglas (Pseudotsuga menziesii)",22
3691,47.5873310721,-122.039933969,"Fir, Douglas (Pseudotsuga menziesii)",25
3692,47.5871036503,-122.0407706,"Cedar, Western Red (Thuja plicata)",46
3693,47.5872477894,-122.039371437,"Fir, Douglas (Pseudotsuga menziesii)",32
3694,47.5872817652,-122.040217199,"Fir, Douglas (Pseudotsuga menziesii)",24
3695,47.5873608054,-122.039694443,"Fir, Douglas (Pseudotsuga menziesii)",26
3696,47.5871302754,-122.040413285,"Fir, Douglas (Pseudotsuga menziesii)",16
3697,47.5874154607,-122.039912733,"Fir, Douglas (Pseudotsuga menziesii)",26
3698,47.5874476823,-122.040645022,"Fir, Douglas (Pseudotsuga menziesii)",33
3699,47.5873843705,-122.039417785,"Cedar, Western Red (Thuja plicata)",26
3700,47.5875046302,-122.03905424,"Fir, Douglas (Pseudotsuga menziesii)",38
3701,47.5870985205,-122.040632429,"Fir, Douglas (Pseudotsuga menziesii)",36
3702,47.5871475884,-122.040837542,"Cedar, Western Red (Thuja plicata)",40
3703,47.5871745201,-122.040836116,"Cedar, Western Red (Thuja plicata)",53
3704,47.5871211378,-122.041024358,"Fir, Douglas (Pseudotsuga menziesii)",44
3705,47.5871533595,-122.041052166,"Cedar, Western Red (Thuja plicata)",40
3706,47.5879083232,-122.040347727,"Fir, Douglas (Pseudotsuga menziesii)",22
3707,47.5868091028,-122.039384414,"Fir, Douglas (Pseudotsuga menziesii)",22
3708,47.5868523858,-122.039360171,"Cedar, Western Red (Thuja plicata)",32
3709,47.5867970796,-122.039330936,"Fir, Douglas (Pseudotsuga menziesii)",25
3710,47.5867836453,-122.039380249,"Cedar, Western Red (Thuja plicata)",20
3711,47.5867335976,-122.039437179,"Cedar, Western Red (Thuja plicata)",27
3712,47.5867302627,-122.039363849,"Fir, Douglas (Pseudotsuga menziesii)",20
3713,47.5962306987,-122.043573001,"Cedar, Western Red (Thuja plicata)",20
3714,47.5959565404,-122.045301733,"Fir, Douglas (Pseudotsuga menziesii)",25
3715,47.5986049325,-122.043626342,"Fir, Douglas (Pseudotsuga menziesii)",20
3716,47.5990807679,-122.047956161,"Fir, Douglas (Pseudotsuga menziesii)",22
3717,47.5995394598,-122.049108429,"Fir, Douglas (Pseudotsuga menziesii)",10
3718,47.5993490599,-122.049086325,"Fir, Douglas (Pseudotsuga menziesii)",10
3719,47.596410585,-122.043742558,"Fir, Douglas (Pseudotsuga menziesii)",22
3720,47.6001986421,-122.046607094,"Fir, Douglas (Pseudotsuga menziesii)",10
3721,47.6004624641,-122.046863051,"Cedar, Western Red (Thuja plicata)",16
3722,47.5962641435,-122.043579273,"Cedar, Western Red (Thuja plicata)",30
3723,47.6007461879,-122.047563452,"Fir, Douglas (Pseudotsuga menziesii)",30
3724,47.5960249265,-122.045695964,"Spruce, Blue (Picea pungens)",27
3726,47.5964009683,-122.043788906,"Fir, Douglas (Pseudotsuga menziesii)",27
3727,47.5992947285,-122.049094882,"Fir, Douglas (Pseudotsuga menziesii)",17
3728,47.600282939,-122.046613071,"Cedar, Western Red (Thuja plicata)",24
3729,47.5991158671,-122.047511226,"Fir, Douglas (Pseudotsuga menziesii)",40
3730,47.599484167,-122.049061369,"Fir, Douglas (Pseudotsuga menziesii)",28
3731,47.5867951559,-122.039495648,"Fir, Douglas (Pseudotsuga menziesii)",16
3732,47.5959800748,-122.045708164,"Hawthorn (Crataegus species)",20
3733,47.6008360197,-122.047496384,"Fir, Douglas (Pseudotsuga menziesii)",43
3734,47.6004725609,-122.04689086,"Fir, Douglas (Pseudotsuga menziesii)",10
3735,47.5963141506,-122.04362562,"Maple, Bigleaf (Acer macrophyllum)",35
3736,47.5990329977,-122.043644872,"Cedar, Western Red (Thuja plicata)",20
3737,47.5994803205,-122.049054952,"Fir, Douglas (Pseudotsuga menziesii)",24
3738,47.5999082375,-122.04632687,"Fir, Douglas (Pseudotsuga menziesii)",40
3739,47.5868023698,-122.039507056,"Maple, Bigleaf (Acer macrophyllum)",11
3740,47.6004323108,-122.046515825,"Cedar, Western Red (Thuja plicata)",45
3741,47.5993096335,-122.048980796,"Fir, Douglas (Pseudotsuga menziesii)",40
3742,47.5959043692,-122.045704045,"Chestnut, American (Castanea dentata)",22
3743,47.6008645472,-122.049065647,"Fir, Douglas (Pseudotsuga menziesii)",50
3744,47.6003889019,-122.046900129,"Fir, Douglas (Pseudotsuga menziesii)",11
3745,47.596345405,-122.043725525,"Fir, Douglas (Pseudotsuga menziesii)",30
3746,47.5990277087,-122.043664837,"Fir, Douglas (Pseudotsuga menziesii)",8
3747,47.599438971,-122.049079908,"Fir, Douglas (Pseudotsuga menziesii)",27
3748,47.5998654459,-122.0464816,"Fir, Douglas (Pseudotsuga menziesii)",30
3749,47.6007019013,-122.046942912,"Fir, Douglas (Pseudotsuga menziesii)",8
3750,47.5867802789,-122.039313224,"Fir, Douglas (Pseudotsuga menziesii)",20
3751,47.5997111076,-122.04905923,"Fir, Douglas (Pseudotsuga menziesii)",45
3752,47.6005140466,-122.046547912,"Cedar, Western Red (Thuja plicata)",45
3753,47.5993149224,-122.049042117,"Fir, Douglas (Pseudotsuga menziesii)",10
3754,47.596080784,-122.046083064,"Alder, Red (Alnus rubra)",24
3755,47.5990147268,-122.04368195,"Fir, Douglas (Pseudotsuga menziesii)",8
3756,47.5964831378,-122.043677104,"Fir, Douglas (Pseudotsuga menziesii)",30
3757,47.5994399327,-122.049064221,"Fir, Douglas (Pseudotsuga menziesii)",20
3758,47.5999914165,-122.04636894,"Fir, Douglas (Pseudotsuga menziesii)",20
3759,47.5868442102,-122.039214711,"Fir, Douglas (Pseudotsuga menziesii)",30
3760,47.5961578784,-122.046076884,"Maple, Bigleaf (Acer macrophyllum)",34
3761,47.5965264129,-122.043706338,"Fir, Douglas (Pseudotsuga menziesii)",27
3762,47.6003999603,-122.046941485,"Fir, Douglas (Pseudotsuga menziesii)",6
3763,47.6005390481,-122.046532225,"Fir, Douglas (Pseudotsuga menziesii)",12
3764,47.5998265008,-122.049067786,"Fir, Douglas (Pseudotsuga menziesii)",56
3765,47.5990171309,-122.043719741,"Fir, Douglas (Pseudotsuga menziesii)",6
3766,47.5991302914,-122.048593616,"Hemlock, Western (Tsuga heterophylla)",12
3767,47.5868225686,-122.039174781,"Cedar, Western Red (Thuja plicata)",25
3768,47.5994279124,-122.049007178,"Fir, Douglas (Pseudotsuga menziesii)",12
3769,47.6002337405,-122.046717615,"Fir, Douglas (Pseudotsuga menziesii)",22
3770,47.6003691891,-122.046948616,"Fir, Douglas (Pseudotsuga menziesii)",18
3771,47.5990281895,-122.04377821,"Maple, Bigleaf (Acer macrophyllum)",15
3772,47.5961557948,-122.043646219,"Fir, Douglas (Pseudotsuga menziesii)",26
3773,47.5996793745,-122.048982935,"Fir, Douglas (Pseudotsuga menziesii)",60
3774,47.596442801,-122.043717602,"Fir, Douglas (Pseudotsuga menziesii)",28
3775,47.6005525104,-122.046538643,"Fir, Douglas (Pseudotsuga menziesii)",7
3776,47.5991158671,-122.04820002,"Cedar, Western Red (Thuja plicata)",15
3777,47.6002212397,-122.046646311,"Fir, Douglas (Pseudotsuga menziesii)",18
3778,47.5994158923,-122.049025004,"Fir, Douglas (Pseudotsuga menziesii)",16
3779,47.5961342639,-122.043571033,"Cedar, Western Red (Thuja plicata)",30
3780,47.6004158266,-122.046998528,"Fir, Douglas (Pseudotsuga menziesii)",14
3781,47.6005823198,-122.046535077,"Fir, Douglas (Pseudotsuga menziesii)",18
3782,47.5990510766,-122.044159094,"Maple, Bigleaf (Acer macrophyllum)",65
3783,47.5964274142,-122.043777497,"Fir, Douglas (Pseudotsuga menziesii)",22
3784,47.5996192737,-122.049114134,"Maple, Bigleaf (Acer macrophyllum)",26
3785,47.599368773,-122.049087751,"Fir, Douglas (Pseudotsuga menziesii)",20
3786,47.5990942306,-122.048167933,"Fir, Douglas (Pseudotsuga menziesii)",15
3787,47.6005789543,-122.046589981,"Fir, Douglas (Pseudotsuga menziesii)",22
3788,47.6004371188,-122.04695577,"Fir, Douglas (Pseudotsuga menziesii)",11
3789,47.6002189925,-122.046623053,"Fir, Douglas (Pseudotsuga menziesii)",15
3790,47.5960436972,-122.045915611,"Holly (Ilex species)",10
3791,47.5990903841,-122.048060977,"Fir, Douglas (Pseudotsuga menziesii)",20
3792,47.5961403458,-122.045752325,"Birch, Paper (Betula papyrifera)",14
3793,47.596127844,-122.045797247,"Birch, Paper (Betula papyrifera)",10
3794,47.5961735236,-122.045775142,"Tree, Unknown (Unknown Tree)",16
3795,47.5960888961,-122.045838603,"Monkeypuzzle Tree (Araucaria araucana)",8
3796,47.5959917666,-122.04586855,"Birch, Paper (Betula papyrifera)",13
3797,47.5959989792,-122.045904915,"Birch, Paper (Betula papyrifera)",15
3798,47.5960379272,-122.045954828,"Cedar, Western Red (Thuja plicata)",15
3799,47.6007620541,-122.047547052,"Fir, Douglas (Pseudotsuga menziesii)",20
3800,47.6004744841,-122.047570384,"Fir, Douglas (Pseudotsuga menziesii)",16
3801,47.6004908312,-122.047562541,"Fir, Douglas (Pseudotsuga menziesii)",18
3802,47.6004966542,-122.047246467,"Fir, Douglas (Pseudotsuga menziesii)",24
3803,47.6005230981,-122.047197268,"Fir, Douglas (Pseudotsuga menziesii)",30
3804,47.6004903504,-122.047616019,"Fir, Douglas (Pseudotsuga menziesii)",25
3805,47.6004977164,-122.047711966,"Fir, Douglas (Pseudotsuga menziesii)",25
3806,47.6005143903,-122.047711566,"Fir, Douglas (Pseudotsuga menziesii)",13
3807,47.6004985711,-122.047758868,"Fir, Douglas (Pseudotsuga menziesii)",30
3808,47.6005182367,-122.047778591,"Fir, Douglas (Pseudotsuga menziesii)",11
3809,47.6005422766,-122.047830643,"Fir, Douglas (Pseudotsuga menziesii)",17
3810,47.6004840402,-122.0478007,"Fir, Douglas (Pseudotsuga menziesii)",32
3811,47.6004481406,-122.047918589,"Cedar, Western Red (Thuja plicata)",32
3812,47.6003763413,-122.047259425,"Fir, Douglas (Pseudotsuga menziesii)",30
3813,47.6003344584,-122.047240411,"Fir, Douglas (Pseudotsuga menziesii)",23
3814,47.6002712065,-122.047355765,"Fir, Douglas (Pseudotsuga menziesii)",25
3815,47.6002848825,-122.047312665,"Fir, Douglas (Pseudotsuga menziesii)",23
3816,47.6002464185,-122.04736337,"Cedar, Western Red (Thuja plicata)",32
3817,47.6002053902,-122.047409005,"Maple, Bigleaf (Acer macrophyllum)",25
3818,47.6001583785,-122.047386188,"Cedar, Western Red (Thuja plicata)",6
3819,47.6001173501,-122.047403934,"Maple, Bigleaf (Acer macrophyllum)",6
3820,47.6001865855,-122.047682811,"Cedar, Western Red (Thuja plicata)",45
3821,47.6002618041,-122.047761404,"Cedar, Western Red (Thuja plicata)",40
3822,47.6003254363,-122.048204275,"Fir, Douglas (Pseudotsuga menziesii)",35
3823,47.6004250153,-122.048163116,"Hemlock, Western (Tsuga heterophylla)",8
3824,47.6002737707,-122.048211409,"Fir, Douglas (Pseudotsuga menziesii)",6
3825,47.6002635136,-122.048231691,"Fir, Douglas (Pseudotsuga menziesii)",6
3826,47.6002498375,-122.048215212,"Fir, Douglas (Pseudotsuga menziesii)",8
3827,47.6002199541,-122.048116154,"Cedar, Western Red (Thuja plicata)",30
3828,47.6001771831,-122.048071971,"Cedar, Western Red (Thuja plicata)",12
3829,47.6001660713,-122.048044083,"Cedar, Western Red (Thuja plicata)",14
3830,47.6001686356,-122.047970561,"Cedar, Western Red (Thuja plicata)",18
3831,47.6000720479,-122.047965491,"Spruce, Norway (Picea abies)",13
3832,47.6000438408,-122.04788056,"Spruce, Norway (Picea abies)",16
3833,47.6247022631,-122.055528262,"Maple, Red (Acer rubrum)",12
3834,47.624685443,-122.055474784,"Maple, Red (Acer rubrum)",6
3835,47.6247214862,-122.055457671,"Maple, Red (Acer rubrum)",11
3836,47.624752243,-122.055458384,"Maple, Red (Acer rubrum)",16
3837,47.6247291754,-122.055402768,"Maple, Red (Acer rubrum)",10
3838,47.6247291754,-122.055389933,"Maple, Red (Acer rubrum)",8
3839,47.6247253308,-122.055382089,"Maple, Red (Acer rubrum)",10
3840,47.6247099523,-122.055373533,"Maple, Red (Acer rubrum)",15
3841,47.6248113537,-122.055209534,"Maple, Red (Acer rubrum)",36
3842,47.6248435522,-122.055240908,"Fir, Douglas (Pseudotsuga menziesii)",25
3843,47.6249737877,-122.055240195,"Cedar, Western Red (Thuja plicata)",20
3844,47.6249569676,-122.055444124,"Plum (Prunus species)",16
3845,47.6251174789,-122.055526123,"Maple, Red (Acer rubrum)",30
3846,47.6251650555,-122.055553931,"Maple, Red (Acer rubrum)",12
3847,47.6251376629,-122.055709374,"Fir, Douglas (Pseudotsuga menziesii)",24
3848,47.6250386651,-122.055697252,"Fir, Douglas (Pseudotsuga menziesii)",26
3849,47.6249805157,-122.055650904,"Fir, Douglas (Pseudotsuga menziesii)",18
3850,47.6249271721,-122.055749304,"Maple, Red (Acer rubrum)",12
3851,47.6248944931,-122.055720069,"Maple, Red (Acer rubrum)",8
3852,47.6248589306,-122.055650904,"Fir, Douglas (Pseudotsuga menziesii)",15
3853,47.6247623351,-122.055720782,"Fir, Douglas (Pseudotsuga menziesii)",15
3854,47.6253606477,-122.054701139,"Maple, Bigleaf (Acer macrophyllum)",12
3855,47.6253717008,-122.054771016,"Fir, Douglas (Pseudotsuga menziesii)",23
3856,47.6253915924,-122.05469716,"Maple, Bigleaf (Acer macrophyllum)",7
3857,47.6254136985,-122.05469716,"Maple, Bigleaf (Acer macrophyllum)",14
3858,47.6254362853,-122.054712847,"Maple, Bigleaf (Acer macrophyllum)",10
3859,47.6254606061,-122.054731799,"Fir, Douglas (Pseudotsuga menziesii)",16
3860,47.6254668535,-122.054702565,"Maple, Bigleaf (Acer macrophyllum)",8
3861,47.6255163521,-122.054755329,"Fir, Douglas (Pseudotsuga menziesii)",13
3862,47.6255668117,-122.054708269,"Maple, Bigleaf (Acer macrophyllum)",20
3863,47.6255581615,-122.054821642,"Fir, Douglas (Pseudotsuga menziesii)",20
3864,47.626198274,-122.05465693,"Fir, Douglas (Pseudotsuga menziesii)",24
3865,47.6262064435,-122.054605592,"Fir, Douglas (Pseudotsuga menziesii)",17
3866,47.6273924835,-122.055409819,"Fir, Douglas (Pseudotsuga menziesii)",35
3867,47.6273320536,-122.055374141,"Fir, Douglas (Pseudotsuga menziesii)",25
3868,47.6273676144,-122.055583774,"Maple, Bigleaf (Acer macrophyllum)",27
3869,47.6273906809,-122.055611582,"Maple, Bigleaf (Acer macrophyllum)",14
3870,47.6273950058,-122.055658643,"Maple, Bigleaf (Acer macrophyllum)",8
3872,47.6272575681,-122.055814085,"Maple, Bigleaf (Acer macrophyllum)",40
3873,47.6273373398,-122.055796972,"Fir, Douglas (Pseudotsuga menziesii)",10
3874,47.6272681403,-122.055871841,"Maple, Bigleaf (Acer macrophyllum)",15
3875,47.627283518,-122.055973092,"Fir, Douglas (Pseudotsuga menziesii)",15
3876,47.6273873577,-122.056516453,"Fir, Douglas (Pseudotsuga menziesii)",14
3877,47.627401881,-122.056560819,"Fir, Douglas (Pseudotsuga menziesii)",7
3878,47.6273963523,-122.056275826,"Cedar, Western Red (Thuja plicata)",14
3879,47.6274129871,-122.056454339,"Maple, Bigleaf (Acer macrophyllum)",14
3880,47.6274283647,-122.056634341,"Fir, Douglas (Pseudotsuga menziesii)",14
3881,47.6274334906,-122.0566673,"Fir, Douglas (Pseudotsuga menziesii)",12
3882,47.623921295,-122.057027304,"Alder, Red (Alnus rubra)",16
3883,47.6243450607,-122.057107165,"Alder, Red (Alnus rubra)",8
3884,47.623944363,-122.057033642,"Alder, Red (Alnus rubra)",12
3885,47.6243587305,-122.057157869,"Alder, Red (Alnus rubra)",9
3886,47.6247175615,-122.05702984,"Maple, Bigleaf (Acer macrophyllum)",9
3887,47.6250960401,-122.056930965,"Fir, Douglas (Pseudotsuga menziesii)",20
3888,47.6244245164,-122.057143926,"Alder, Red (Alnus rubra)",13
3889,47.6238922465,-122.057031107,"Alder, Red (Alnus rubra)",16
3890,47.6248628019,-122.057043783,"Alder, Red (Alnus rubra)",13
3891,47.6238725959,-122.057028572,"Alder, Red (Alnus rubra)",16
3892,47.6248371713,-122.057099559,"Maple, Bigleaf (Acer macrophyllum)",13
3893,47.6239904989,-122.057105897,"Alder, Red (Alnus rubra)",18
3894,47.6249285872,-122.057042516,"Maple, Bigleaf (Acer macrophyllum)",23
3895,47.6249465286,-122.057132517,"Alder, Red (Alnus rubra)",23
3896,47.6240494503,-122.056979135,"Fir, Douglas (Pseudotsuga menziesii)",22
3897,47.6241485569,-122.05708815,"Alder, Red (Alnus rubra)",20
3898,47.6249994984,-122.057138855,"Maple, Bigleaf (Acer macrophyllum)",6
3899,47.6241921295,-122.057069136,"Alder, Red (Alnus rubra)",18
3900,47.6249901006,-122.057064065,"Maple, Bigleaf (Acer macrophyllum)",8
3901,47.6244800498,-122.057159137,"Fir, Douglas (Pseudotsuga menziesii)",18
3902,47.6251233794,-122.056383352,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",9
3903,47.625776953,-122.05696012,"Alder, Red (Alnus rubra)",6
3904,47.6249396938,-122.056920824,"Fir, Douglas (Pseudotsuga menziesii)",14
3905,47.6242553525,-122.057159137,"Alder, Red (Alnus rubra)",17
3906,47.6252079599,-122.056494903,"Fir, Douglas (Pseudotsuga menziesii)",22
3907,47.6245287483,-122.057055192,"Fir, Douglas (Pseudotsuga menziesii)",25
3908,47.6257872051,-122.056971529,"Alder, Red (Alnus rubra)",10
3909,47.624296362,-122.057105897,"Alder, Red (Alnus rubra)",12
3910,47.6250968945,-122.057119841,"Alder, Red (Alnus rubra)",14
3911,47.6245048263,-122.057055192,"Fir, Douglas (Pseudotsuga menziesii)",12
3912,47.6252113773,-122.056606454,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",30
3913,47.6251464468,-122.057015896,"Maple, Bigleaf (Acer macrophyllum)",8
3914,47.6243228472,-122.057064065,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",18
3915,47.6251823295,-122.057145193,"Maple, Bigleaf (Acer macrophyllum)",28
3916,47.6245902622,-122.057156602,"Alder, Red (Alnus rubra)",18
3917,47.6255710568,-122.057074206,"Alder, Red (Alnus rubra)",20
3918,47.625139612,-122.057004487,"Maple, Bigleaf (Acer macrophyllum)",6
3919,47.6257760986,-122.05700322,"Alder, Red (Alnus rubra)",10
3920,47.6246620283,-122.057014628,"Fir, Douglas (Pseudotsuga menziesii)",20
3921,47.6251541359,-122.057062798,"Alder, Red (Alnus rubra)",13
3922,47.6255975414,-122.057142658,"Maple, Bigleaf (Acer macrophyllum)",14
